lat,lon,alt,elapsed time,time,trajectory,label,user,segment,distance,speed,time_diff,acceleration,bearing,heading_change,Vrate,angular_velocity,angular_acceleration
39.9064516,116.3502066,0.0,39448.4102314815,2008-01-01 09:50:44,20080101093115.plt,bus,104,2,0.03208387726515603,0.010694625755052012,3.0,0.0008055822002166728,178.23275978421918,0.7635358758836901,0.2259776691585843,-0.2545119586278967,-0.19435209277140886
39.9061316,116.3502216,0.0,39448.4102662037,2008-01-01 09:50:47,20080101093115.plt,bus,104,2,0.03560537214854965,0.011868457382849883,3.0,0.00039127720926595704,177.9406657260729,0.2920940581462901,0.0989034707656344,-0.09736468604876336,0.05238242419304445
39.9055033,116.3502699,0.0,39448.4103356482,2008-01-01 09:50:53,20080101093115.plt,bus,104,2,0.06998514178024168,0.011664190296706947,6.0,-3.404451435715597e-05,176.62515344567112,1.3155122804017765,0.017512324554633238,-0.2192520467336294,-0.020314560114144342
39.90524,116.3502166,0.0,39448.4103703704,2008-01-01 09:50:56,20080101093115.plt,bus,104,2,0.02962851615982367,0.009876172053274556,3.0,-0.0005960060811441304,188.82672885161648,12.201575405945363,0.18104365069658276,4.067191801981788,1.4288146162384725
39.9049966,116.3502333,0.0,39448.4104050926,2008-01-01 09:50:59,20080101093115.plt,bus,104,2,0.027102306178288203,0.009034102059429401,3.0,-0.0002806899979483849,176.98716611668488,11.839562734931604,0.09321014842490502,-3.946520911643868,-2.671237571208552
39.9046966,116.3502483,0.0,39448.4104398148,2008-01-01 09:51:02,20080101093115.plt,bus,104,2,0.03338300660057168,0.011127668866857227,3.0,0.0006978556024759419,177.8034610918878,0.8162949752029363,0.1881406458511116,0.2720983250676454,1.406206412237171
39.904395,116.3502583,0.0,39448.410474537,2008-01-01 09:51:05,20080101093115.plt,bus,104,2,0.03354723597336849,0.011182411991122831,3.0,1.8247708088534736e-05,178.54300292874086,0.73954183685305,0.004895466587088912,0.24651394561768333,-0.008528126483320695
39.904075,116.3502699,0.0,39448.4105092593,2008-01-01 09:51:08,20080101093115.plt,bus,104,2,0.03559613154266717,0.011865377180889057,3.0,0.00022765506325540864,178.4071247091755,0.13587821956537027,0.05755950100484309,-0.04529273985512342,-0.09726889515760224
39.9037299,116.3502833,0.0,39448.4105439815,2008-01-01 09:51:11,20080101093115.plt,bus,104,2,0.03839038887184849,0.012796796290616162,3.0,0.00031047303657570174,178.2938417724862,0.113282936689302,0.07278533537414446,-0.037760978896434004,0.002510586986229806
39.9033399,116.3503016,0.0,39448.4105787037,2008-01-01 09:51:14,20080101093115.plt,bus,104,2,0.04339410706643738,0.014464702355479126,3.0,0.0005559686882876547,177.9384714845237,0.3553702879625007,0.11530870279063664,-0.1184567626541669,-0.026898594585910967
39.9029133,116.3503099,0.0,39448.4106134259,2008-01-01 09:51:17,20080101093115.plt,bus,104,2,0.04744103899368859,0.015813679664562864,3.0,0.0004496591030279124,179.1448977874777,1.2064263029540143,0.08530445397263756,0.40214210098467146,0.17353295454627946
39.90245,116.3503,0.0,39448.4106481481,2008-01-01 09:51:20,20080101093115.plt,bus,104,2,0.05152353065426634,0.01717451021808878,3.0,0.0004536101845086388,180.9391392022648,1.794241414787109,0.0792354795709192,0.598080471595703,0.06531279020367718
39.90098,116.3503066,0.0,39448.4107638889,2008-01-01 09:51:30,20080101093115.plt,bus,104,2,0.1634575117403644,0.01634575117403644,10.0,-8.2875904405234e-05,179.80265316269424,1.1364860395705705,0.05070180227438793,-0.11364860395705705,-0.071172907555276
39.899365,116.3502283,0.0,39448.4108796296,2008-01-01 09:51:40,20080101093115.plt,bus,104,2,0.17970398073828794,0.017970398073828796,10.0,0.00016246468997923555,182.1301226532174,2.327469490523157,0.090406839799415,0.2327469490523157,0.03463955530093728
39.8979483,116.3504133,0.0,39448.4109953704,2008-01-01 09:51:50,20080101093115.plt,bus,104,2,0.15831840338350794,0.015831840338350795,10.0,-0.00021385577354780008,174.27900327192583,7.851119381291568,0.1350795415930006,-0.7851119381291568,-0.10178588871814724
39.8976866,116.350875,0.0,39448.4110300926,2008-01-01 09:51:53,20080101093115.plt,bus,104,2,0.04897030482527852,0.016323434941759505,3.0,0.0001638648678029033,126.45774003014543,47.8212632417804,0.03011587972523391,-15.940421080593467,-5.05176971415477
39.8975649,116.3515166,0.0,39448.4110763889,2008-01-01 09:51:57,20080101093115.plt,bus,104,2,0.05638158187418987,0.014095395468547468,4.0,-0.0005570098683030092,103.88721697762583,22.570523052519604,0.15806860319624905,-5.642630763129901,2.5744475793658914
39.8976316,116.3521016,0.0,39448.4111111111,2008-01-01 09:52:00,20080101093115.plt,bus,104,2,0.05045321030025439,0.016817736766751464,3.0,0.0009074470994013319,81.54660892673087,22.340608050894957,0.16187322562843554,-7.446869350298319,-0.6014128623894726
39.8977266,116.3526383,0.0,39448.4111458333,2008-01-01 09:52:03,20080101093115.plt,bus,104,2,0.046987492529990446,0.015662497509996817,3.0,-0.0003850797522515492,77.00779697664075,4.538811950090121,0.07375830425622092,-1.512937316696707,1.9779773445338706
39.8977866,116.3531533,0.0,39448.4111805556,2008-01-01 09:52:06,20080101093115.plt,bus,104,2,0.0444371393106468,0.0148123797702156,3.0,-0.0002833725799270721,81.36492083336054,4.357123856719795,0.057392380763192016,1.4523746189065985,0.9884373118677686
39.89781,116.3537149,0.0,39448.4112152778,2008-01-01 09:52:09,20080101093115.plt,bus,104,2,0.0479793610005683,0.015993120333522768,3.0,0.00039358018776905593,86.89109630260072,5.526175469240172,0.07382802972051976,1.842058489746724,0.1298946236133752
39.8978266,116.35428,0.0,39448.41125,2008-01-01 09:52:12,20080101093115.plt,bus,104,2,0.04824264350533868,0.016080881168446227,3.0,2.9253611641153154e-05,87.80706121021689,0.9159649076161713,0.005457464302121891,0.30532163587205713,-0.5122456179582223
39.8978616,116.3548316,0.0,39448.4112847222,2008-01-01 09:52:15,20080101093115.plt,bus,104,2,0.047216314003104304,0.0157387713343681,3.0,-0.00011403661135937539,85.27183297242357,2.5352282377933193,0.021736756117110307,-0.8450760792644397,-0.38346590504549893
39.8978816,116.3554099,0.0,39448.4113194444,2008-01-01 09:52:18,20080101093115.plt,bus,104,2,0.04938344029367456,0.016461146764558187,3.0,0.00024079181006336192,87.41872446610557,2.1468914936820056,0.04388366378856438,0.7156304978940019,0.5202355257194805
39.8978916,116.3559366,0.0,39448.4113541667,2008-01-01 09:52:21,20080101093115.plt,bus,104,2,0.044945219139396544,0.014981739713132181,3.0,-0.0004931356838086687,88.58218305970559,1.1634585936000121,0.09874734708741723,0.38781953120000406,-0.10927032223133261
39.89791,116.35643,0.0,39448.4113888889,2008-01-01 09:52:24,20080101093115.plt,bus,104,2,0.04214041089356553,0.01404680363118851,3.0,-0.00031164536064789045,87.2169428284605,1.3652402312450818,0.06655863543701905,-0.4550800770816939,-0.2809665360938993
39.897925,116.3568399,0.0,39448.4114236111,2008-01-01 09:52:27,20080101093115.plt,bus,104,2,0.03500728670661679,0.011669095568872264,3.0,-0.000792569354105415,87.26897442718246,0.05203159872195329,0.20376112683992986,0.017343866240651096,0.157474647774115
39.8979116,116.3569233,0.0,39448.4114583333,2008-01-01 09:52:30,20080101093115.plt,bus,104,2,0.0072689940091002336,0.002422998003033411,3.0,-0.0030820325219462845,101.82841124783141,14.559436820648955,3.815974076026243,4.853145606882985,1.6119339135474446
39.8979699,116.3663483,0.0,39448.4142361111,2008-01-01 09:56:30,20080101093115.plt,bus,104,2,0.8040487198368071,0.00335020299932003,240.0,3.863354151194245e-06,89.53502354621185,12.293387701619565,0.27676084000724965,-0.05122244875674819,-0.02043486689849889
39.8979983,116.3664033,0.0,39448.4142939815,2008-01-01 09:56:35,20080101093115.plt,bus,104,2,0.005655664541411897,0.0011311329082823794,5.0,-0.0004438140182075301,56.05704881960014,33.477974726611706,1.9618119805278225,-6.695594945322341,-1.3288744993131185
39.8979999,116.3664833,0.0,39448.4143518518,2008-01-01 09:56:40,20080101093115.plt,bus,104,2,0.006826907706617049,0.0013653815413234099,5.0,4.684972660820609e-05,88.50665487361124,32.4496060540111,0.17156276538935966,6.48992121080222,2.637103231224912
39.8980866,116.3665533,0.0,39448.4144097222,2008-01-01 09:56:45,20080101093115.plt,bus,104,2,0.011340199377747624,0.0022680398755495247,5.0,0.00018053166684522297,31.77458375956445,56.73207111404679,0.397990504469155,-11.346414222809358,-3.5672670867223153
39.8981249,116.3666316,0.0,39448.4144675926,2008-01-01 09:56:50,20080101093115.plt,bus,104,2,0.007921714201201408,0.0015843428402402815,5.0,-0.00013673940706184864,57.47911826406471,25.70453450450026,0.4315335153126035,5.140906900900052,3.297464224741882
39.8980533,116.3667516,0.0,39448.414525463,2008-01-01 09:56:55,20080101093115.plt,bus,104,2,0.01296841921944517,0.002593683843889034,5.0,0.0002018682007297505,127.8733639696186,70.39424570555389,0.38915344521532796,14.078849141110776,1.7875884480421447
39.8980466,116.3668516,0.0,39448.4145833333,2008-01-01 09:57:00,20080101093115.plt,bus,104,2,0.008563199682877913,0.0017126399365755825,5.0,-0.0001762087814626903,94.9910617926526,32.88230217696599,0.5144361570098007,-6.576460435393199,-4.131061915300795
39.8980166,116.3669449,0.0,39448.4146412037,2008-01-01 09:57:05,20080101093115.plt,bus,104,2,0.008629966356744116,0.0017259932713488233,5.0,2.6706669546481664e-06,112.73949707327051,17.74843528061791,0.0077366088239761875,3.5496870561235823,2.0252294983033563
39.8980116,116.3669916,0.0,39448.4146990741,2008-01-01 09:57:10,20080101093115.plt,bus,104,2,0.004022461011689521,0.0008044922023379041,5.0,-0.00018430021380218384,97.94470062753885,14.794796445731663,1.1454443763817475,-2.9589592891463328,-1.301729269053983
39.898005,116.3670933,0.0,39448.4147569444,2008-01-01 09:57:15,20080101093115.plt,bus,104,2,0.008706742288318567,0.0017413484576637133,5.0,0.00018737125106516186,94.8351340807053,3.1095665468335483,0.5380061935350642,-0.6219133093667096,0.4674091959559246
39.8980016,116.3671666,0.0,39448.4148148148,2008-01-01 09:57:20,20080101093115.plt,bus,104,2,0.006264447920792197,0.0012528895841584394,5.0,-9.76917747010548e-05,93.45990959729784,1.3752244834074645,0.38986585863699214,-0.2750448966814929,0.06937368253704335
39.8979999,116.3672733,0.0,39448.4148726852,2008-01-01 09:57:25,20080101093115.plt,bus,104,2,0.009104258111167147,0.0018208516222334293,5.0,0.000113592407614998,91.18968142610049,2.2702281711973455,0.3119210984244484,-0.4540456342394691,-0.035800147511595236
39.8980116,116.3673516,0.0,39448.4149305556,2008-01-01 09:57:30,20080101093115.plt,bus,104,2,0.006805082773223264,0.0013610165546446527,5.0,-9.196701351775532e-05,78.9784486121518,12.211232813948698,0.33786148009701084,-2.4422465627897396,-0.3976401857100541
39.8980133,116.3674549,0.0,39448.4149884259,2008-01-01 09:57:35,20080101093115.plt,bus,104,2,0.008814276162996746,0.001762855232599349,5.0,8.036773559093927e-05,88.77110471290655,9.792656100754755,0.22794763320535452,1.958531220150951,0.8801555565881382
39.8980299,116.3675449,0.0,39448.4150462963,2008-01-01 09:57:40,20080101093115.plt,bus,104,2,0.007896428048164882,0.0015792856096329764,5.0,-3.6713924593274534e-05,76.48167889009437,12.289425822812177,0.1162358612316071,-2.4578851645624353,-0.8832832769426773
39.89805,116.367635,0.0,39448.4151041667,2008-01-01 09:57:45,20080101093115.plt,bus,104,2,0.008004549021774292,0.0016009098043548585,5.0,4.32483894437642e-06,73.78640429363031,2.69527459646406,0.013507440995775718,-0.539054919292812,0.38376604905392464
39.8980616,116.3677299,0.0,39448.415162037,2008-01-01 09:57:50,20080101093115.plt,bus,104,2,0.008197773278584692,0.0016395546557169383,5.0,7.72897027241596e-06,80.94726935642939,7.1608650627990755,0.023570334314461337,1.432173012559815,0.3942455863705254
39.8980633,116.3678349,0.0,39448.4152199074,2008-01-01 09:57:55,20080101093115.plt,bus,104,2,0.008959259305899794,0.0017918518611799588,5.0,3.0459441092604107e-05,88.79099319620622,7.843723839776828,0.08499430603751515,1.5687447679553657,0.02731435107911011
39.89808,116.3679249,0.0,39448.4152777778,2008-01-01 09:58:00,20080101093115.plt,bus,104,2,0.007899029242909465,0.001579805848581893,5.0,-4.240920251961317e-05,76.40324840676459,12.387744789441626,0.1342228304752816,-2.477548957888325,-0.8092587451687383
39.8980666,116.3680333,0.0,39448.4153356481,2008-01-01 09:58:05,20080101093115.plt,bus,104,2,0.009366581273700283,0.0018733162547400566,5.0,5.870208123163272e-05,99.15331837376726,22.750069967002673,0.15667958115213784,4.550013993400535,1.405512590257772
39.8980666,116.3680599,0.0,39448.4153935185,2008-01-01 09:58:10,20080101093115.plt,bus,104,2,0.002269173637678619,0.0004538347275357238,5.0,-0.00028389630544086656,89.99999146309136,9.1533269106759,3.1277499077956694,-1.8306653821351802,-1.276135875107143
39.9896816,116.3043933,0.0,39555.512337963,2008-04-17 12:17:46,20080417121746.plt,walk,104,3,11.54279934127942,1.2474418881991891e-06,9253176.0,-4.8911561354450045e-11,331.97221064087177,241.9722191777804,362.8123201000417,2.615018013034448e-05,1.9784466785407634e-07
39.98968,116.3043916,0.0,39555.512349537,2008-04-17 12:17:47,20080417121746.plt,walk,104,3,0.0002294076693832056,0.0002294076693832056,1.0,0.0002281602274950064,219.14714771347988,112.82506292739188,0.9945623357250736,-112.82506292739188,-112.82508907757202
39.9743,116.328116666667,695.538057742782,39189.542974537,2007-04-17 13:01:53,20070417130153.plt,walk,161,4,2.647815886745717,-8.373929432675905e-08,-31619754.0,7.257849276042197e-12,130.22425228195914,88.92289543152074,-2740.5462456136074,2.812257661192454e-06,-3.568182906788255e-06
39.9743333333333,116.32795,616.797900262467,39189.5430902778,2007-04-17 13:02:03,20070417130153.plt,walk,161,4,0.014677747923417729,0.001467774792341773,10.0,0.00014678585316361,284.6270296680053,154.40277738604618,1.0000570518684226,15.440277738604617,1.5440274926346957
39.9744166666667,116.328183333333,702.099737532808,39189.5432291667,2007-04-17 13:02:15,20070417130153.plt,walk,161,4,0.02193606600931039,0.0018280055007758658,12.0,3.0019225702841072e-05,65.01242691452921,219.6146027534761,0.1970621577895685,-18.30121689612301,-2.811791219560636
39.9742333333333,116.32815,606.955380577428,39189.5450115741,2007-04-17 13:04:49,20070417130153.plt,walk,161,4,0.020582666961866232,0.00013365368157055994,154.0,-1.1002284540294193e-05,187.93214522568547,122.91971831115626,12.677180301320805,0.7981799890334822,0.12402205769582136
39.9309333333333,116.31935,606.955380577428,39189.5590856481,2007-04-17 13:25:05,20070417130153.plt,walk,161,4,4.872820958443772,0.0040072540776675755,1216.0,3.1855266415271508e-06,188.85796569355915,0.9258204678736774,0.96664706580114,0.0007613655163434847,-0.0006557718943397522
39.9308,116.319333333333,606.955380577428,39189.5591782407,2007-04-17 13:25:13,20070417130153.plt,walk,161,4,0.014893942788733228,0.0018617428485916535,8.0,-0.00026818890363449025,185.47521810112622,3.382747592432935,1.152420824765853,-0.42284344905411686,-0.05295060182130754
39.9305,116.319266666667,606.955380577428,39189.5594328704,2007-04-17 13:25:35,20070417130153.plt,walk,161,4,0.03383934088094178,0.0015381518582246263,22.0,-1.470868138031942e-05,189.67061072935076,4.195392628224539,0.2103764908755655,0.19069966491929724,0.027888323362427914
39.93015,116.319216666667,606.955380577428,39189.5597453704,2007-04-17 13:26:02,20070417130153.plt,walk,161,4,0.039151045769354895,0.0014500387321983294,27.0,-3.263449112085072e-06,186.2516406315138,3.4189700978369615,0.06076604994730944,-0.12662852214210968,-0.011752895817089146
39.9298166666667,116.319216666667,305.11811023622,39189.5600578704,2007-04-17 13:26:29,20070417130153.plt,walk,161,4,0.0370649755438457,0.0013727768719942852,27.0,-2.8615503779275626e-06,180.0,6.251640631513794,0.056281440764516195,-0.231542245611622,-0.00388569346183379
39.9295833333333,116.319416666667,216.535433070866,39189.5601851852,2007-04-17 13:26:40,20070417130153.plt,walk,161,4,0.031048230152383918,0.002822566377489447,11.0,0.00013179904595410564,146.68361589270899,33.316384107291015,0.5136423068940147,-3.0287621915719103,-0.2542927223600262
39.9293666666667,116.31955,206.692913385827,39189.5603240741,2007-04-17 13:26:52,20070417130153.plt,walk,161,4,0.02664004377051949,0.002220003647543291,12.0,-5.0213560828846344e-05,154.73740281927348,8.053786926564499,0.2714242071687433,0.6711489105470415,0.3083259251765793
39.92915,116.319616666667,206.692913385827,39189.5604976852,2007-04-17 13:27:07,20070417130153.plt,walk,161,4,0.024753787518095732,0.0016502525012063822,15.0,-3.7983409755793923e-05,166.72385604270448,11.986453223430999,0.3452508909517812,0.7990968815620666,0.008529864734335006
39.9287666666667,116.319766666667,223.097112860892,39189.5607986111,2007-04-17 13:27:33,20070417130153.plt,walk,161,4,0.044502351044826874,0.001711628886339495,26.0,2.3606301974274163e-06,163.29712486678295,3.4267311759215318,0.035858465361830225,-0.13179735292005892,-0.03580362440315867
39.92845,116.319833333333,223.097112860892,39189.561087963,2007-04-17 13:27:58,20070417130153.plt,walk,161,4,0.03566764033737687,0.0014267056134950747,25.0,-1.1396930913776812e-05,170.82921727956466,7.532092412781708,0.1997071225832139,0.3012836965112683,0.017323241977253087
39.9284,116.319383333333,229.658792650919,39189.5614814815,2007-04-17 13:28:32,20070417130153.plt,walk,161,4,0.038771957940404264,0.0011403517041295372,34.0,-8.422173804868752e-06,261.7557343352457,90.92651705568102,0.25111016919479207,2.674309325167089,0.06979487143105355
39.92805,116.319383333333,232.939632545932,39189.5617939815,2007-04-17 13:28:59,20070417130153.plt,walk,161,4,0.03891822432669656,0.0014414157158035763,27.0,1.1150518950890337e-05,180.0,81.75573433524568,0.20886688577985887,-3.027990160564655,-0.21119627724932385
39.9278166666667,116.31935,223.097112860892,39189.562025463,2007-04-17 13:29:19,20070417130153.plt,walk,161,4,0.02610070798575054,0.001305035399287527,20.0,-6.819015825802462e-06,186.25185191632838,6.251851916328377,0.10450315492629925,0.31259259581641885,0.16702913781905368
39.9275166666667,116.3193,223.097112860892,39189.562337963,2007-04-17 13:29:46,20070417130153.plt,walk,161,4,0.033629832975353914,0.0012455493694575523,27.0,-2.203186289999064e-06,187.28345743695976,1.0316055206313877,0.04775886953070469,0.03820761187523658,-0.01016240681263638
39.9273166666667,116.319283333333,216.535433070866,39189.5625231481,2007-04-17 13:30:02,20070417130153.plt,walk,161,4,0.022284349170578453,0.0013927718231611533,16.0,9.20140335647506e-06,183.65651114352303,3.626946293436731,0.10570464684549144,-0.2266841433397957,-0.016555734700939517
39.92715,116.319,219.816272965879,39189.5627662037,2007-04-17 13:30:23,20070417130153.plt,walk,161,4,0.03044936463741385,0.0014499697446387547,21.0,2.723710546552448e-06,232.50936633593736,48.852855192414324,0.03944766550411829,2.3263264377340156,0.12157193243208625
39.92705,116.3187,213.254593175853,39189.5629861111,2007-04-17 13:30:42,20070417130153.plt,walk,161,4,0.027893511414306318,0.001468079548121385,19.0,9.531475517173869e-07,246.50685833950592,13.997492003568567,0.012335709945557377,0.7367101054509773,-0.08366401748858096
39.9269833333333,116.318383333333,196.850393700787,39189.5632175926,2007-04-17 13:31:02,20070417130153.plt,walk,161,4,0.028001617000091492,0.0014000808500045747,20.0,-3.399934905840517e-06,254.64892207114121,8.14206373163529,0.048567693870384815,0.4071031865817645,-0.01648034594346064
39.9269833333333,116.318083333333,177.165354330709,39189.5634490741,2007-04-17 13:31:22,20070417130153.plt,walk,161,4,0.025581381752136825,0.0012790690876068414,20.0,-6.050588119886667e-06,270.00009627168174,15.351174200540527,0.09460924634192222,0.7675587100270264,0.018022776172263093
39.9269833333333,116.31755,160.761154855643,39189.5638657407,2007-04-17 13:31:58,20070417130153.plt,walk,161,4,0.04547801197819857,0.0012632781105055158,36.0,-4.386382528145981e-07,270.00017114961247,7.487793072868953e-05,0.01250000056995097,2.079942520241376e-06,-0.021321017502347394
39.927,116.317266666667,147.637795275591,39189.5640740741,2007-04-17 13:32:16,20070417130153.plt,walk,161,4,0.02423116496903727,0.0013461758316131818,18.0,4.605428950425886e-06,274.38647214250824,4.3863009928957695,0.06158015852084193,0.24368338849420942,0.013537850475093843
39.9269666666667,116.31705,137.795275590551,39189.5642708333,2007-04-17 13:32:33,20070417130153.plt,walk,161,4,0.018843569093142522,0.0011084452407730896,17.0,-1.398415240235836e-05,258.65612028569365,15.730351856814593,0.21447211111149342,-0.9253148151067407,-0.0687646002118206
39.9269666666667,116.316516666667,131.233595800525,39189.5645949074,2007-04-17 13:33:01,20070417130153.plt,walk,161,4,0.04547802304996202,0.001624215108927215,28.0,1.8420352434075904e-05,270.0001711495708,11.344050863877158,0.3175502218390201,0.4051446737098985,0.04751641031487997
39.927,116.316183333333,137.795275590551,39189.5648263889,2007-04-17 13:33:21,20070417130153.plt,walk,161,4,0.028664405066931475,0.0014332202533465738,20.0,-9.549742779032057e-06,277.42963379441244,7.429462644841635,0.13326273832278576,0.3714731322420818,-0.001683577073390835
39.9269833333333,116.315983333333,134.514435695538,39189.5650115741,2007-04-17 13:33:37,20070417130153.plt,walk,161,4,0.01715465117285402,0.0010721656983033762,16.0,-2.256590969019985e-05,263.7981911724576,13.631442621954818,0.33675257062834596,-0.8519651638721761,-0.07646489350714111
39.92705,116.315766666667,134.514435695538,39189.5651736111,2007-04-17 13:33:51,20070417130153.plt,walk,161,4,0.01990713774252106,0.0014219384101800756,14.0,2.498376513404996e-05,291.8624656258058,28.064274453348162,0.2459830252650703,2.0045910323820118,0.20403972830387057
39.9270833333333,116.315566666667,114.829396325459,39189.5653587963,2007-04-17 13:34:07,20070417130153.plt,walk,161,4,0.01745236409905574,0.0010907727561909838,16.0,-2.069785337431824e-05,282.2618076893992,9.600657936406606,0.30360645891591004,-0.6000411210254128,-0.16278950958796404
39.9272166666667,116.315383333333,95.1443569553806,39189.5655671296,2007-04-17 13:34:25,20070417130153.plt,walk,161,4,0.021545337550644757,0.001196963197258042,18.0,5.8994689481699026e-06,313.48231204564706,31.220504356247886,0.08871654643210024,1.7344724642359937,0.12969519918118927
39.9272833333333,116.315233333333,82.0209973753281,39189.5657291667,2007-04-17 13:34:39,20070417130153.plt,walk,161,4,0.014783537971402302,0.0010559669979573073,14.0,-1.0071157092909626e-05,300.0950850544815,13.387226991165562,0.13352330098713489,-0.9562304993689688,-0.1921930688289259
39.9274166666667,116.3153,479.002624671916,39189.5660416667,2007-04-17 13:35:06,20070417130153.plt,walk,161,4,0.01587847725676208,0.0005880917502504474,27.0,-1.7328712878031848e-05,20.978272736966346,279.11681231751515,0.7955820626757788,-10.337659715463523,-0.34746034133683534
39.9275666666667,116.315316666667,475.721784776903,39189.5661458333,2007-04-17 13:35:15,20070417130153.plt,walk,161,4,0.01673967617892692,0.0018599640198807689,9.0,0.00014131914107003572,4.8701964784152665,16.10807625855108,0.6838155233303134,-1.78978625095012,0.949763718279267
39.97535,116.3283,124.671916010499,39188.5436574074,2007-04-16 13:02:52,20070416130252.plt,walk,161,5,5.427299745056159,-6.14344061788275e-05,-88343.0,2.174930018291881e-08,11.761840854885634,6.891644376470367,-31.275608336909084,-7.801007863068231e-05,-2.0258631027602518e-05
39.9754166666667,116.3281,124.671916010499,39188.5438194444,2007-04-16 13:03:06,20070416130252.plt,walk,161,5,0.018584638272237154,0.0013274741623026539,14.0,9.920775489153439e-05,293.5080921338572,281.74625127897156,1.0462791728256786,20.124732234212253,1.4374864460207775
39.9754,116.3279,124.671916010499,39188.5439583333,2007-04-16 13:03:18,20070416130252.plt,walk,161,5,0.017142654453515017,0.0014285545377929181,12.0,8.423364624188687e-06,263.7938340128889,29.71425812096828,0.07075709944293128,-2.476188176747357,-1.8834100342466342
39.9751333333333,116.327883333333,124.671916010499,39188.5441782407,2007-04-16 13:03:37,20070416130252.plt,walk,161,5,0.029685970924669774,0.0015624195223510407,19.0,7.045525503059082e-06,182.74209793606315,81.05173607682576,0.08567800302231893,-4.2658808461487245,-0.09419435102112461
39.975,116.327733333333,124.671916010499,39188.5442824074,2007-04-16 13:03:46,20070416130252.plt,walk,161,5,0.01957503280010802,0.0021750036444564465,9.0,6.806490245615621e-05,220.7651534143116,38.023055478248466,0.2816474003005619,4.224783942027607,0.9434071986862591
39.9749666666667,116.3275,124.671916010499,39188.5444444444,2007-04-16 13:04:00,20070416130252.plt,walk,161,5,0.020225202162733602,0.0014446572973381144,14.0,-5.216759622273801e-05,259.4402936558074,38.6751402414958,0.5055498964799805,2.7625100172496997,-0.10444813748413627
39.9744166666667,116.327466666667,124.671916010499,39188.5449537037,2007-04-16 13:04:44,20070416130252.plt,bus,161,6,0.061223133948457215,0.0013914348624649367,44.0,-1.2096007925722213e-06,182.65915296282537,76.78114069298204,0.03825003692870956,-1.745025924840501,-0.10244399868386819
39.9709,116.327633333333,177.165354330709,39188.5459375,2007-04-16 13:06:09,20070416130252.plt,bus,161,6,0.39129332217346846,0.0046034508490996285,85.0,3.778842337217285e-05,177.9198805279708,4.73927243485457,0.6977409104439375,-0.0557561462924067,0.019873762100565812
39.9666833333333,116.327783333333,180.446194225722,39188.5464467593,2007-04-16 13:06:53,20070416130252.plt,bus,161,6,0.469046158376541,0.010660139963103206,44.0,0.00013765202531826313,178.4382813254863,0.5184007975154827,0.5681622506802859,0.011781836307170062,0.0015349541499903808
39.9664833333333,116.327733333333,177.165354330709,39188.5465162037,2007-04-16 13:06:59,20070416130252.plt,bus,161,6,0.022643529114372417,0.0037739215190620693,6.0,-0.0011477030740068561,190.84670164151976,12.408420316033471,1.824685121102509,2.0680700526722453,0.34271470272751253
39.9663833333333,116.326083333333,177.165354330709,39188.546724537,2007-04-16 13:07:17,20070416130252.plt,bus,161,6,0.14105545022549174,0.007836413901416208,18.0,0.0002256940212418966,265.47917536246825,74.6324737209485,0.5184121759597153,4.146248540052694,0.11545436041002494
39.9661333333333,116.322566666667,190.288713910761,39188.5471296296,2007-04-16 13:07:52,20070416130252.plt,bus,161,6,0.300985019648385,0.008599571989953857,35.0,2.1804516815361408e-05,264.7017854553507,0.7773899071175379,0.08874372927271049,-0.022211140203358223,-0.11909884800731577
39.96615,116.317666666667,232.939632545932,39188.547662037,2007-04-16 13:08:38,20070416130252.plt,bus,161,6,0.41759425450911075,0.009078135967589364,46.0,1.040356473120667e-05,270.25584848789725,5.554063032546537,0.05271610596537322,0.12074050070753342,0.003107644367628079
39.9661,116.316733333333,229.658792650919,39188.5479282407,2007-04-16 13:09:01,20070416130252.plt,bus,161,6,0.07973506938351385,0.003466742147109298,23.0,-0.0002439736443686985,266.00194999181076,4.253898496086492,1.6186360514753197,-0.18495210852549968,-0.013290983010131874
39.9660666666667,116.316183333333,229.658792650919,39188.5480092593,2007-04-16 13:09:08,20070416130252.plt,bus,161,6,0.0470187226298205,0.006716960375688643,7.0,0.00046431688979704924,265.47884513103577,0.5231048607749926,0.4838822989552209,-0.07472926582499895,0.01574612038578582
39.9659333333333,116.3154,206.692913385827,39188.5482523148,2007-04-16 13:09:29,20070416130252.plt,bus,161,6,0.06838425731574488,0.003256393205511661,21.0,-0.00016478891286557056,257.47885768000833,7.999987451027437,1.0626994198120003,-0.3809517833822589,-0.014582024645583806
39.9651833333333,116.3153,200.131233595801,39188.5485185185,2007-04-16 13:09:52,20070416130252.plt,bus,161,6,0.08383051523531317,0.003644805010231007,23.0,1.6887469770406358e-05,185.83487660527865,71.64398107472968,0.1065658666592781,-3.1149556989012903,-0.1188697354573492
39.9601166666667,116.316483333333,173.884514435696,39188.5490972222,2007-04-16 13:10:42,20070416130252.plt,bus,161,6,0.5723431620042658,0.011446863240085316,50.0,0.00015604116459708617,169.8506249988709,15.984251606407753,0.681589188777288,-0.3196850321281551,0.05590541333546271
39.9595333333333,116.316533333333,173.884514435696,39188.5492013889,2007-04-16 13:10:51,20070416130252.plt,bus,161,6,0.06500354641125283,0.007222616267916981,9.0,-0.00046936077468537053,176.24107808509507,6.39045308622417,0.5848638243364156,0.7100503429137967,0.11441504167132797
