label,segment,trajectory,start_time,trajectory_length,total_distance,average_speed,max_speed,duration,average_acceleration,speed_std,acceleration_std,bearing_changes,HCR,stops,SR,VC,VCR
walk,8016,20080610150509.plt,15,364,1.2257031428922014,0.0016512370695648839,0.00490979032710615,0.20555555555555555,1.7171719387098203e-06,0.0007290820305794199,0.0003813440953535818,170,0.46703296703296704,3,0.008241758241758242,191,0.5247252747252747
bike,398,20080610172835.plt,17,871,4.390884043410763,0.004755803740157362,0.027131729016859157,0.24722222222222223,-1.3972941872233106e-05,0.0021206603979287675,0.0023641234894918504,302,0.3467278989667049,5,0.0057405281285878304,284,0.32606199770378874
car,8075,20080610230940.plt,23,1117,63.08642505814914,0.01176353334930236,0.025516204791776954,0.9091666666666667,1.504018644004041e-05,0.0060893149776416475,0.0005915162310186557,56,0.050134288272157566,11,0.009847806624888093,143,0.12802148612354522
bike,6101,20080611000032.plt,0,45,3.877489370106639,0.0034641317032025787,0.015095668741621835,0.2075,0.00019394139722358334,0.0024449610613152704,0.0011350358350753933,22,0.4888888888888889,1,0.022222222222222223,30,0.6666666666666666
walk,4986,20080611001604.plt,0,94,2.3755509557857803,0.001930971214897435,0.00835765595342748,0.05277777777777778,-6.296468244214147e-06,0.0011705041662075511,0.0005406425329866985,23,0.24468085106382978,1,0.010638297872340425,34,0.3617021276595745
bike,663,20080611003634.plt,0,1861,8.18919073496053,0.003666040229636786,0.04199704326393736,3.5183333333333335,6.55866978317346e-07,0.0022914799865087795,0.00209622801194597,493,0.2649113379903278,66,0.035464803868887694,681,0.3659322944653412
walk,8008,20080611011509.plt,1,319,1.2417698019072505,0.0018420385643494323,0.00800626233668655,0.19416666666666665,7.727186341549459e-06,0.0010464522772810105,0.000582814932072365,193,0.6050156739811913,5,0.01567398119122257,194,0.6081504702194357
train,4843,20080611011817.plt,1,358,16.84078762293745,0.00514469682279278,0.025539015667278887,0.6355555555555555,3.383856819653157e-05,0.006798686090861009,0.0004432735333381385,164,0.4581005586592179,16,0.0446927374301676,194,0.5418994413407822
bus,5537,20080611100201.plt,10,421,5.400792834991787,0.00285408962096404,0.01394026419486636,0.4097222222222222,7.704655004584308e-06,0.0030874987380784744,0.0007853647482035629,227,0.5391923990498813,13,0.030878859857482184,248,0.5890736342042755
car,8062,20080611103416.plt,10,878,34.90013620536586,0.009223701756039343,0.026889229971614848,0.6847222222222222,1.390236580794951e-05,0.006870853062989905,0.0004251777894877821,39,0.04441913439635535,15,0.017084282460136675,169,0.19248291571753987
walk,8013,20080611160127.plt,16,411,1.9608470509909046,0.0015654621693386005,0.005334480076604537,0.23583333333333334,3.7813722064799726e-06,0.000792717220112547,0.0004438183077861557,228,0.5547445255474452,4,0.009732360097323601,232,0.5644768856447688
bike,402,20080611182959.plt,18,1440,8.533466653861778,0.004828384275460589,0.02539624662248371,6.2155555555555555,2.475482896891817e-06,0.003055546295108983,0.002097150690207798,450,0.3125,62,0.043055555555555555,504,0.35
car,8131,20080611231533.plt,23,1915,51.696320844416505,0.009544960915640586,0.024182473200438655,7.774166666666667,1.6684099465536944e-05,0.005928745053902105,0.0005676599350066512,167,0.08720626631853785,26,0.013577023498694517,355,0.185378590078329
walk,5654,20080612002331.plt,0,72,0.3530986805389949,0.0014232952853744099,0.0028948369158350727,0.03916666666666667,2.0760907015145358e-05,0.00048305158891732237,0.00034899447011820103,14,0.19444444444444445,1,0.013888888888888888,21,0.2916666666666667
walk,8030,20080612012637.plt,1,349,1.972833188623667,0.0017170200731224823,0.005046371196062859,0.2436111111111111,1.3679864454916618e-05,0.0007960835015977259,0.00046042031009938867,193,0.5530085959885387,6,0.017191977077363897,200,0.5730659025787965
walk,6479,20080612020645.plt,2,17,0.8150543605027121,0.002911201470864929,0.005472865989928915,0.009166666666666667,0.0001625254434412938,0.001593510525253553,0.0012876190018505811,11,0.6470588235294118,1,0.058823529411764705,12,0.7058823529411765
bus,3386,20080612040639.plt,4,686,51.557420277870534,0.006866939834668508,0.025394364258471875,4.948055555555555,4.062272412576357e-06,0.006857359957293071,0.0003483996501740701,199,0.29008746355685133,60,0.08746355685131195,272,0.3965014577259475
walk,4935,20080612101209.plt,10,535,5.516212183779375,0.00271983241926178,0.013548260969429293,0.36333333333333334,-5.757264438286454e-06,0.0028895730662973846,0.0005143586742931532,236,0.4411214953271028,9,0.016822429906542057,208,0.38878504672897196
bike,6092,20080612133033.plt,13,50,4.165888566194409,0.003441960636688167,0.006031873563138403,0.20472222222222222,1.2466630825051025e-05,0.001150923903953281,0.00012844781109670929,20,0.4,1,0.02,18,0.36
walk,8050,20080612181349.plt,18,348,2.719242541756622,0.002435388891544517,0.02035851492937995,0.21083333333333334,-5.3926812562644244e-05,0.0021160082256125833,0.000836893119103594,167,0.47988505747126436,5,0.014367816091954023,203,0.5833333333333334
bus,3286,20080612221956.plt,22,2224,56.78774466078856,0.0039465359983227866,0.023993797804897583,7.951388888888889,7.68162699514134e-06,0.005071334786074527,0.00033891921600929706,960,0.4316546762589928,558,0.25089928057553956,1257,0.5651978417266187
bus,5065,20080613002211.plt,0,252,9.321541340069182,0.004274629368750794,0.011591914632787768,0.22277777777777777,2.368939539884123e-05,0.003085362537148624,0.0004778295937616592,52,0.20634920634920634,9,0.03571428571428571,109,0.43253968253968256
bike,6265,20080613002635.plt,0,52,3.881137939633762,0.005186308210676562,0.053614137156192364,0.2088888888888889,0.0006147160057727,0.008261883318345153,0.002945706694346252,31,0.5961538461538461,2,0.038461538461538464,31,0.5961538461538461
walk,6162,20080613132740.plt,13,52,3.7335983512041073,0.004623869933795286,0.03657421089031979,0.4063888888888889,0.00023171478105271065,0.007956952600229921,0.001979527190944405,26,0.5,3,0.057692307692307696,32,0.6153846153846154
walk,5838,20080613133001.plt,13,397,16.797163263844496,0.0017985401873299317,0.02043227705939231,0.37694444444444447,7.257693300523357e-06,0.0018269889314947057,0.000735102312691959,227,0.5717884130982368,9,0.022670025188916875,248,0.6246851385390428
walk,7941,20080613162309.plt,16,289,3.239447277236835,0.0020672495835832826,0.014448636462095791,0.16444444444444445,6.566426378746966e-06,0.0015250034575844296,0.0009075376844566286,149,0.5155709342560554,6,0.020761245674740483,164,0.5674740484429066
walk,6963,20080613211847.plt,21,876,122.91812797998597,0.0013132815361079821,0.0048354725423608155,0.45611111111111113,2.075465197322706e-06,0.0005907426605452883,0.00044830286226021503,81,0.09246575342465753,7,0.007990867579908675,275,0.3139269406392694
walk,5972,20080614015440.plt,1,224,28.18894416251385,0.002639801000995013,0.021162645444431395,10.545277777777779,5.565398185081147e-05,0.0040625680762484935,0.0006526610433010049,105,0.46875,13,0.05803571428571429,133,0.59375
car,5451,20080614020042.plt,2,167,16.46932777823769,0.008138279507234468,0.01799435004436863,0.21222222222222223,7.580674455647221e-05,0.004054847957843338,0.0010863592950522876,25,0.1497005988023952,6,0.03592814371257485,50,0.2994011976047904
car,5205,20080614021333.plt,2,30,14.62423933514804,0.011819844265827724,0.037559511450556624,0.06444444444444444,-8.894479103208481e-05,0.011287325036311182,0.004026324549811061,22,0.7333333333333333,1,0.03333333333333333,23,0.7666666666666667
walk,3740,20080614025155.plt,2,1296,11.736593286288608,0.004211459776864134,0.01344339247955054,1.4469444444444444,1.5603716633292073e-06,0.003586024485471943,0.0005679488435089704,473,0.36496913580246915,55,0.04243827160493827,545,0.42052469135802467
walk,7971,20080614035040.plt,3,108,1.919259388613573,0.0031572267406896333,0.014119566417264933,0.6394444444444445,9.422929376138616e-06,0.002780288965715364,0.0018605624428182277,81,0.75,3,0.027777777777777776,82,0.7592592592592593
walk,5163,20080614050859.plt,5,639,26.172091156543864,0.0028989678923454667,0.038589377876787,0.5683333333333334,1.3199755816261272e-05,0.0034472663916350673,0.0012824457331352544,330,0.5164319248826291,23,0.03599374021909233,360,0.5633802816901409
walk,5411,20080614055231.plt,5,154,802.8163520281678,0.0013845291462254179,0.004470445673465733,0.0913888888888889,1.2236063920642887e-05,0.0006875260037500954,0.0003608586940022405,94,0.6103896103896104,2,0.012987012987012988,92,0.5974025974025974
walk,5695,20080614075141.plt,7,407,15.528532017818552,0.0018865807793978008,0.014363210448044146,0.34,7.890346458387433e-06,0.001619140742253222,0.0007463106596751403,280,0.687960687960688,6,0.014742014742014743,278,0.683046683046683
bus,3270,20080614085325.plt,8,749,30.261525589590715,0.0047124681642732955,0.02644213141216889,4.572777777777778,4.275387924660576e-06,0.004776519730950653,0.0004149847183762176,273,0.3644859813084112,42,0.056074766355140186,357,0.4766355140186916
bus,3963,20080614091946.plt,9,746,13.202296774560851,0.003953215906954004,0.021524036530514983,0.5805555555555556,4.721264950434555e-06,0.0033286635459494262,0.0008049815499759936,316,0.42359249329758714,20,0.02680965147453083,393,0.5268096514745308
bus,237,20080614092059.plt,9,3113,15.685277973377726,0.004139240069109295,0.025970496672480636,6.07,1.4534424937224553e-05,0.004150055189910501,0.001645196248686859,988,0.3173787343398651,103,0.03308705428846771,1195,0.38387407645358174
car,5206,20080614120039.plt,12,439,19.784334557251476,0.011357892426252802,0.020130155893915126,0.4161111111111111,2.0428615513818372e-05,0.005513876061438537,0.0005262283601935133,47,0.1070615034168565,6,0.01366742596810934,77,0.17539863325740318
bus,3965,20080614134450.plt,13,455,3.6077255339034897,0.003038636981039811,0.015478882762738509,0.5297222222222222,8.957849223790297e-06,0.0032222684903517977,0.0005448346520802574,190,0.4175824175824176,8,0.017582417582417582,211,0.46373626373626375
walk,7953,20080615003709.plt,0,1137,13.79993293796674,0.004491160127785974,0.053571787859021544,0.8786111111111111,-5.08341593625178e-06,0.004504677350798925,0.0011610766965190254,443,0.3896218117854002,24,0.021108179419525065,553,0.48636763412489004
bike,776,20080615010153.plt,1,1612,14.961854890174806,0.003866993663907815,0.06439895179069449,3.7941666666666665,-2.212333683907777e-05,0.0035915192309085575,0.0030942546183472977,566,0.3511166253101737,44,0.02729528535980149,560,0.34739454094292804
walk,6308,20080615034227.plt,3,16,13.558629221565177,0.0039242436280196545,0.01141521267898665,0.12805555555555556,5.114819497640002e-05,0.0037439209675985807,0.0002815310486832604,8,0.5,1,0.0625,12,0.75
walk,5403,20080615034337.plt,3,379,23.19283308768484,0.00811376538654155,0.024177797432464378,0.36,2.114412502612654e-05,0.00670414807318159,0.0007110482065953013,115,0.3034300791556728,13,0.03430079155672823,132,0.3482849604221636
car,6314,20080615035107.plt,3,237,22.22273900943695,0.009969696484003119,0.024177797432464378,0.235,2.9338428357536883e-05,0.007115123756129539,0.0006890770346524775,54,0.22784810126582278,7,0.029535864978902954,69,0.2911392405063291
walk,3926,20080615042717.plt,4,309,265.53254504343334,0.0013784686317960143,0.00776691443609979,0.4975,-1.5361158136027729e-07,0.0010610530682688241,0.0004414760787076078,153,0.49514563106796117,18,0.05825242718446602,161,0.5210355987055016
walk,7972,20080615061739.plt,6,983,17.30358756544554,0.0044631898953233886,0.026956695176037267,0.7377777777777778,1.1891884642553485e-05,0.004252329015617337,0.0008516725206464832,369,0.37538148524923703,25,0.0254323499491353,484,0.4923702950152594
bus,3387,20080615065036.plt,6,2663,20.200265574570473,0.001448030742852476,0.02760139579439528,7.738888888888889,1.0157503086091376e-05,0.0026427088137849445,0.0002693702080183895,1602,0.6015771686068344,811,0.3045437476530229,1760,0.6609087495306046
car,5777,20080615074148.plt,7,734,39.54225373181523,0.009708843305398238,0.02109176302682906,0.2783333333333333,3.0053440732411045e-05,0.005583803256970175,0.0007556784994720881,139,0.1893732970027248,4,0.005449591280653951,173,0.2356948228882834
walk,8025,20080615153009.plt,15,377,1.9245712505922463,0.001627645659249688,0.009054511794230868,0.2586111111111111,8.178107558605167e-06,0.000887974902548309,0.00045671184304213686,216,0.5729442970822282,8,0.021220159151193633,203,0.5384615384615384
train,6871,20080615221713.plt,22,9327,158.02446319586187,0.013305049154306154,0.06391316835248523,12.514166666666666,1.1263371462140948e-05,0.010253751661761075,0.0011206675891723102,466,0.04996247453629248,25,0.0026803902648225584,683,0.0732282620349523
car,8101,20080615225707.plt,22,1427,52.4098375854313,0.009329080648975235,0.025658900335035057,1.093611111111111,1.0807130223539075e-05,0.0063550336620464155,0.0004571101687466968,70,0.04905395935529082,17,0.011913104414856343,267,0.18710581639803783
bus,5896,20080616001334.plt,0,322,4.1527783545814385,0.0034968153666641777,0.017648260198419235,0.2222222222222222,3.163104612950825e-05,0.0030659739696143403,0.0011625401845687731,139,0.43167701863354035,9,0.027950310559006212,177,0.5496894409937888
bus,3495,20080616050635.plt,5,994,16.216790857005595,0.002824846815872906,0.06404748562966851,2.277222222222222,9.374357900621422e-06,0.00446645761625227,0.0007308794469392804,513,0.5160965794768612,109,0.1096579476861167,647,0.6509054325955734
bus,5147,20080616103503.plt,10,1649,23.879940521572948,0.005229013626208871,0.014744403530962449,1.2513888888888889,2.2558595086129103e-05,0.003356061773663604,0.0006041739475523705,413,0.2504548211036992,52,0.031534263189812006,592,0.3590054578532444
bike,260,20080616114335.plt,11,452,5.269309401736489,0.004516560099724776,0.011734530697272785,0.14722222222222223,1.9740470351953855e-05,0.0015608226520575628,0.000858881552319391,169,0.37389380530973454,20,0.04424778761061947,44,0.09734513274336283
bike,6304,20080616152342.plt,15,40,807.9644125541449,0.0036234306996189318,0.016274188675263385,0.1713888888888889,-1.1240524645649442e-05,0.002290212288427506,0.00022991806003611756,14,0.35,1,0.025,13,0.325
walk,8045,20080616161439.plt,16,291,1.924568014521693,0.0020184840979500848,0.00974555681503537,0.1913888888888889,1.4742097371431688e-05,0.0013002832609665107,0.0006229125756221184,176,0.6048109965635738,1,0.003436426116838488,201,0.6907216494845361
bus,5314,20080617002347.plt,0,163,3.8260797071388626,0.003349031537221952,0.031044974766888667,0.19805555555555557,2.3353634141990538e-06,0.0037942820007094693,0.001654885872923374,48,0.294478527607362,7,0.04294478527607362,74,0.4539877300613497
bike,6226,20080617003126.plt,0,44,2.3897679882403176,0.003343769824861184,0.009765195959999601,0.19972222222222222,3.6710935454434176e-05,0.0014687038711854966,0.00022868302522543728,29,0.6590909090909091,1,0.022727272727272728,23,0.5227272727272727
walk,8015,20080617013911.plt,1,316,1.4539960468261854,0.0017924482839493249,0.007640064064200627,0.20722222222222222,-5.105354331134364e-06,0.0010175373847515804,0.0005555562887099488,172,0.5443037974683544,4,0.012658227848101266,186,0.5886075949367089
bus,3432,20080617042652.plt,4,1014,37.402953397794505,0.0072091057142309655,0.025267611494780563,3.7,5.0414488654534144e-06,0.007187758645382546,0.0003290501110985252,308,0.3037475345167653,213,0.21005917159763313,455,0.44871794871794873
walk,397,20080617082022.plt,8,25,0.2973566774707784,0.0027005939942513642,0.01373237646756752,0.015833333333333335,0.0002178500289608315,0.003150552998704522,0.0015267885762161077,17,0.68,1,0.04,17,0.68
bus,6903,20080617094444.plt,9,6216,162.62763043173638,0.021919200073225703,0.04754093803289064,2.8761111111111113,7.860157516452658e-06,0.017405102207243502,0.0009287525404119931,604,0.09716859716859717,97,0.015604890604890604,845,0.13593951093951093
car,8096,20080617112027.plt,11,133,4.9049815415576585,0.008919150818615067,0.01716653294753631,0.10194444444444445,9.818861353868739e-06,0.005437047394690692,0.00047994510103904834,22,0.16541353383458646,2,0.015037593984962405,26,0.19548872180451127
bus,5826,20080617113630.plt,11,361,16.444904155623334,0.003563665089518341,0.014533617747661156,0.30194444444444446,3.594291523888609e-05,0.0032147716675046973,0.0006435085133640986,185,0.5124653739612188,14,0.038781163434903045,188,0.5207756232686981
bike,6239,20080617142646.plt,14,50,2.439616475515561,0.004405276353712535,0.03510573253041181,0.1897222222222222,0.0003463444148178489,0.005304762611267435,0.002268443045017548,28,0.56,1,0.02,17,0.34
walk,8052,20080617154209.plt,15,418,1.349429398901485,0.0015300045874461572,0.005248449799109071,0.23666666666666666,5.698668084341139e-06,0.0007358078762554758,0.0004193399400827495,230,0.5502392344497608,5,0.011961722488038277,235,0.562200956937799
car,8133,20080617230237.plt,23,1115,62.4845950134851,0.01049920430040254,0.026082526510026776,0.9627777777777777,1.718507847758252e-05,0.006989675617973099,0.0006988824860622718,57,0.051121076233183856,20,0.017937219730941704,209,0.18744394618834082
bike,5979,20080617235734.plt,23,59,14.213596483353433,0.00465524413764549,0.03453911374559968,0.18472222222222223,0.0002436833299864063,0.004909733235190756,0.0015452859619542588,29,0.4915254237288136,1,0.01694915254237288,22,0.3728813559322034
walk,6974,20080618003409.plt,0,7797,2761.2342904702855,0.01704793217566162,0.050300827583379885,4.685555555555555,9.949152386160798e-06,0.01063528067194315,0.000918232525828176,581,0.07451583942542003,208,0.026676927023214055,758,0.09721687828652045
walk,7983,20080618012139.plt,1,332,1.1678198512936129,0.0017361921881275408,0.013430283425796547,0.2011111111111111,2.6026490846520926e-06,0.0011230447232486152,0.0005972183771167277,164,0.4939759036144578,10,0.030120481927710843,196,0.5903614457831325
bus,2784,20080618092210.plt,9,7,2.89658439479141,0.01858178876915329,0.05459614802228437,0.009722222222222222,0.002631779408240488,0.0176530966484167,0.004032456128709629,3,0.42857142857142855,1,0.14285714285714285,5,0.7142857142857143
bus,2954,20080618095317.plt,9,147,16.576438548489644,0.0013927837233035799,0.007170108984178173,0.13722222222222222,-6.200258190906206e-06,0.0008810404661175302,0.0003579637088394686,93,0.6326530612244898,3,0.02040816326530612,92,0.6258503401360545
walk,4934,20080618095341.plt,10,39,3.9993583230132064,0.00208547111089256,0.00802482883443266,0.026111111111111113,9.356103645767138e-06,0.0016450307393756718,0.0007200423283640713,21,0.5384615384615384,1,0.02564102564102564,21,0.5384615384615384
car,8154,20080618101016.plt,10,1002,40.93303759605202,0.006566987628317915,0.027431623135333903,0.6805555555555556,2.1989593297171377e-05,0.005162803398576954,0.0006214906898574209,120,0.11976047904191617,17,0.016966067864271458,293,0.29241516966067865
walk,5406,20080618103413.plt,10,520,14.47627197796633,0.006029499106907216,0.02081312648410755,0.39916666666666667,2.127180313257893e-05,0.00410708752422482,0.0008453052749966978,112,0.2153846153846154,11,0.021153846153846155,212,0.4076923076923077
walk,6818,20080618121033.plt,12,5855,186.769263649293,0.009604594406162936,0.03411630278918823,3.823611111111111,2.922063927390873e-05,0.008083842591338276,0.0009198086651452091,794,0.13561058923996583,113,0.019299743808710502,1230,0.21007685738684884
walk,7930,20080618124039.plt,12,1148,4.092923277568284,0.00164189245259469,0.009665297884583842,1.856111111111111,8.2550220026622e-06,0.0010651254606051127,0.0005729007065714837,675,0.587979094076655,21,0.018292682926829267,737,0.64198606271777
train,7044,20080618160000.plt,16,24380,934.6562205245286,0.02265639382695122,0.036718888858594624,11.838888888888889,1.0391640175760427e-06,0.009396783687485092,0.0006328870709699166,717,0.02940935192780968,473,0.01940114848236259,984,0.04036095159967186
car,8164,20080618225237.plt,22,1165,33.25414305288324,0.010157483450526384,0.02409026048744254,0.8294444444444444,1.183169887708164e-05,0.005709636134674136,0.0006213733864006142,105,0.09012875536480687,7,0.006008583690987125,156,0.13390557939914163
bus,5648,20080619001908.plt,0,195,2.7024146837125853,0.0031765657501422683,0.012689748387907469,0.25583333333333336,2.46720509783943e-06,0.002707270316312901,0.0007831743126905107,49,0.2512820512820513,6,0.03076923076923077,91,0.4666666666666667
car,8142,20080619095809.plt,9,1711,37.088436990366766,0.008323837451522332,0.024011666417659828,1.1483333333333334,1.1938057929222058e-05,0.005381257287814374,0.0004884553262980255,80,0.046756282875511396,21,0.012273524254821741,278,0.1624780829924021
walk,7016,20080619100408.plt,10,10972,1103.643032594793,0.018801482372782646,0.032811135125471,5.930555555555555,2.2970712871793505e-06,0.009689653726751558,0.0004578258040637416,541,0.0493073277433467,7,0.0006379876048122493,716,0.06525701786365294
walk,3110,20080619115702.plt,11,74,1003.5162217727498,0.0033750432246815137,0.012513389019364688,0.06694444444444445,-4.659995165996987e-05,0.002898263849693813,0.0008237885348746144,46,0.6216216216216216,3,0.04054054054054054,53,0.7162162162162162
car,5650,20080619134958.plt,13,586,18.725337719102253,0.0027777132121225654,0.016723758355164143,0.22833333333333333,2.2448112176636016e-06,0.0034318035058146885,0.0005700693662289665,264,0.45051194539249145,19,0.032423208191126277,376,0.6416382252559727
walk,5374,20080619142743.plt,14,1182,51.30476552305784,0.008638834124093006,0.02156905746962665,0.48277777777777775,9.738909991341428e-06,0.0067066865427262996,0.0007313631975112893,335,0.28341793570219964,16,0.01353637901861252,371,0.31387478849407785
bike,440,20080619152829.plt,15,598,5.471277935549388,0.0046324115455248565,0.027981621623792394,0.17166666666666666,-3.83927213549302e-05,0.002330116795723635,0.002870779887784594,205,0.342809364548495,4,0.006688963210702341,224,0.3745819397993311
train,7131,20080619160000.plt,16,38472,1740.4231833509943,0.023167872572359683,0.049176474966774894,21.199444444444445,1.7670541056822137e-06,0.009475080149714194,0.0006366132052491412,1106,0.028748180494905386,72,0.0018714909544603868,791,0.020560407569141195
walk,8001,20080619160910.plt,16,328,1.1564335032721027,0.001684696673667539,0.005190353000517647,0.18777777777777777,1.4199711994271958e-06,0.0007557295785223785,0.0004202132705072131,151,0.4603658536585366,6,0.018292682926829267,169,0.5152439024390244
bike,640,20080619223223.plt,22,477,5.285659175953137,0.00338956809006853,0.08622583093833625,0.3447222222222222,-0.00013760676734182026,0.005211075250168827,0.004830917577791228,114,0.2389937106918239,41,0.0859538784067086,174,0.36477987421383645
bike,245,20080619225306.plt,22,15284,74.04547377430721,0.003899012598108873,0.10374419160546701,14.332222222222223,1.5095890891759057e-05,0.004975073841409677,0.00193621396063635,5933,0.38818372153886416,1746,0.11423711070400419,6539,0.42783302800314055
car,8093,20080619230131.plt,23,955,39.773050561053985,0.012228447794967942,0.02665674263281636,0.7913888888888889,1.7266350170052226e-05,0.006641872789488277,0.0006042946574576217,51,0.05340314136125655,8,0.008376963350785341,107,0.11204188481675392
bus,6098,20080619230237.plt,0,5775,117.27649159730862,0.003919351510971701,0.03470546661158146,0.32055555555555554,1.9290163803117337e-05,0.0052906199463102046,0.0005042765016652261,2515,0.4354978354978355,407,0.07047619047619047,2727,0.4722077922077922
walk,6490,20080619230315.plt,23,46,1.3264280024568458,0.0023267140100822832,0.007047730850534389,0.05555555555555555,-2.5125347905812528e-05,0.001432639090324798,0.0007360244628130325,24,0.5217391304347826,1,0.021739130434782608,28,0.6086956521739131
walk,3043,20080619234707.plt,23,655,831.7958306117024,0.0015857819143714907,0.02982900759952693,1.3947222222222222,1.0096822459925026e-05,0.0019804779215833496,0.00040308936397115923,402,0.6137404580152672,33,0.050381679389312976,422,0.6442748091603053
bike,6750,20080619235223.plt,23,2992,36.46179204300234,0.003443937224576842,0.019273843050078326,0.9816666666666667,1.4112777715913889e-05,0.003746909224819683,0.0006241940996922753,1056,0.35294117647058826,406,0.1356951871657754,1378,0.4605614973262032
bus,5830,20080620002025.plt,0,6379,50.01296673313277,0.0025010993067976083,0.04837495880658453,11.601666666666667,1.9214406731598792e-05,0.0032452304208133724,0.0007782574749889643,2662,0.41730678789778963,316,0.04953754506976015,3031,0.47515284527355384
bus,3942,20080620011944.plt,1,5970,61.307000137896864,0.0029422029150271943,0.061408329800410645,10.013055555555555,6.932742238968109e-06,0.0036575613107665407,0.0006677760678154528,2855,0.47822445561139026,516,0.0864321608040201,3114,0.521608040201005
bus,3257,20080620012827.plt,1,2251,50.61420656094594,0.002311447939599167,0.049193468947087225,10.49,9.735296497285468e-06,0.003550203631082417,0.0004674633129983112,1137,0.5051088405153266,422,0.1874722345624167,1380,0.6130608618391826
bus,2800,20080620024528.plt,2,300,6.822281533000211,0.002995142044047252,0.013686494781687075,0.44277777777777777,1.8718878011044694e-05,0.0024675599736149723,0.0006476644639227342,131,0.43666666666666665,21,0.07,168,0.56
bus,2688,20080620042140.plt,4,777,19.968373331018988,0.0062576020261840655,0.024527173783422864,0.7352777777777778,2.7119699090912196e-05,0.003992745720898703,0.0008388349051863145,223,0.287001287001287,26,0.03346203346203346,307,0.39510939510939513
walk,2823,20080620054031.plt,5,242,2.6318666687885863,0.0032949295696709747,0.014472618045651722,0.21027777777777779,1.551292195470271e-05,0.0037100488514119285,0.00047712161597330866,112,0.4628099173553719,8,0.03305785123966942,117,0.4834710743801653
car,8098,20080620100515.plt,10,1647,37.336689299640625,0.008362848973776512,0.025182361376917352,1.1488888888888888,8.77738683948494e-06,0.006054549822869937,0.0005024363521191706,120,0.07285974499089254,24,0.014571948998178506,368,0.22343655130540377
bus,3285,20080621013806.plt,1,168,4.699622159339601,0.00492898052911807,0.016358008855298277,0.23194444444444445,1.2669706636674637e-05,0.004694697676639095,0.0003337770287008504,65,0.3869047619047619,22,0.13095238095238096,85,0.5059523809523809
walk,8040,20080621013832.plt,1,248,1.6044155176851616,0.0014366057853648618,0.0036501016002252395,0.15611111111111112,7.956270456226462e-06,0.0006480112596702365,0.0003571492737372818,114,0.4596774193548387,6,0.024193548387096774,139,0.5604838709677419
bus,3145,20080621042339.plt,4,87,1001.2533424103486,0.0031602193998220094,0.013154834547968144,0.06055555555555556,5.7761533596264936e-05,0.0017979229886435383,0.0005930586324265389,35,0.40229885057471265,5,0.05747126436781609,36,0.41379310344827586
walk,6485,20080621044612.plt,4,167,2.476694439889682,0.002181234173156082,0.009727569200519605,0.11666666666666667,3.418784897998744e-05,0.0013070532988613296,0.0009980742421281622,102,0.6107784431137725,1,0.005988023952095809,102,0.6107784431137725
bus,2652,20080621044753.plt,4,422,4.959098565639483,0.0030273859784022807,0.063092115116291,0.9213888888888889,1.1651141951123496e-05,0.004311724866830792,0.0004749885752649588,163,0.3862559241706161,8,0.018957345971563982,161,0.3815165876777251
walk,3859,20080621054339.plt,5,10,4.951272267143428,0.036220330846022566,0.04946821808367767,0.01138888888888889,0.004042218885241467,0.013559930624662441,0.01199662022662749,1,0.1,1,0.1,1,0.1
walk,3816,20080621054450.plt,5,2026,42.90250720943185,0.004358235255882801,0.029041911252491063,2.493333333333333,1.876081347482223e-06,0.004004543105844475,0.0008660676683157522,669,0.3302073050345508,79,0.03899308983218164,786,0.38795656465942746
train,6712,20080621064053.plt,6,1256,54.69117862339873,0.008985247584687417,0.0329661607434954,0.7541666666666667,1.859937859446047e-05,0.00857875840050668,0.0018413702062801398,284,0.22611464968152867,84,0.06687898089171974,402,0.3200636942675159
walk,3429,20080621101507.plt,10,485,1183.3589315761574,0.002882886318886176,0.1258967225160173,6.039166666666667,4.927905568737912e-06,0.007211328402328383,0.0015229327273792244,252,0.5195876288659794,17,0.03505154639175258,298,0.6144329896907217
bus,3184,20080621125438.plt,12,25,10.133523371352608,0.0010269334782525156,0.007562367560303999,0.05277777777777778,0.0003321024107405247,0.001473591830306229,0.0015119426106049172,16,0.64,7,0.28,16,0.64
walk,6726,20080621135335.plt,13,1842,30.05230970278378,0.007220207962991806,0.10329082226931496,0.5497222222222222,-1.6043641343994807e-05,0.008157356560632462,0.003509580585797184,597,0.3241042345276873,142,0.07709011943539631,623,0.33821932681867534
walk,8041,20080621162239.plt,16,353,1.3228413887223485,0.0018163195831654828,0.006869831078651984,0.19972222222222222,5.50614805675432e-06,0.0009712926658600699,0.0005220200005752301,208,0.5892351274787535,2,0.0056657223796034,197,0.5580736543909348
bike,665,20080621164500.plt,16,480,3.896965481918825,0.004767176812683223,0.017038444241096733,0.13583333333333333,5.265282250715241e-06,0.0016392336576427813,0.001759274391720644,155,0.3229166666666667,5,0.010416666666666666,97,0.20208333333333334
car,6023,20080622005110.plt,1,159,7.928486576931675,0.0020344383012620977,0.019301388122625107,0.11888888888888889,1.1925492866832057e-05,0.002017833894629272,0.0006427462547806591,86,0.5408805031446541,2,0.012578616352201259,90,0.5660377358490566
bike,469,20080622011335.plt,1,1219,7.7607663567883165,0.003469379059300544,0.015477557583287864,0.6111111111111112,1.5042617672316575e-05,0.0018108673672541126,0.0011486830518567404,217,0.17801476620180476,51,0.04183757178014766,278,0.2280557834290402
