lat,lon,alt,elapsed time,time,trajectory,label,user,segment
39.965871,116.396451,492.0,39815.1885300926,2009-01-02 04:31:29,20090102043127.plt,0,135,2
39.965834,116.396549,492.0,39815.1885416667,2009-01-02 04:31:30,20090102043127.plt,0,135,2
39.965919,116.396449,492.0,39815.1885532407,2009-01-02 04:31:31,20090102043127.plt,0,135,2
39.965906,116.396482,492.0,39815.1886111111,2009-01-02 04:31:36,20090102043127.plt,0,135,2
39.965861,116.396509,492.0,39815.1886689815,2009-01-02 04:31:41,20090102043127.plt,0,135,2
39.965816,116.396577,492.0,39815.1887037037,2009-01-02 04:31:44,20090102043127.plt,0,135,2
39.965792,116.396639,492.0,39815.1887268518,2009-01-02 04:31:46,20090102043127.plt,0,135,2
39.965755,116.39668,492.0,39815.1887847222,2009-01-02 04:31:51,20090102043127.plt,0,135,2
39.965718,116.396777,492.0,39815.1888425926,2009-01-02 04:31:56,20090102043127.plt,0,135,2
39.965678,116.396876,492.0,39815.1888657407,2009-01-02 04:31:58,20090102043127.plt,0,135,2
39.965645,116.396958,492.0,39815.1888888889,2009-01-02 04:32:00,20090102043127.plt,0,135,2
39.965615,116.397023,492.0,39815.1889236111,2009-01-02 04:32:03,20090102043127.plt,0,135,2
39.965862,116.39689,474.0,39815.1889351852,2009-01-02 04:32:04,20090102043127.plt,0,135,2
39.966113,116.395898,110.0,39815.1889699074,2009-01-02 04:32:07,20090102043127.plt,0,135,2
39.966117,116.395947,122.0,39815.1890277778,2009-01-02 04:32:12,20090102043127.plt,0,135,2
39.966166,116.395917,128.0,39815.1890856481,2009-01-02 04:32:17,20090102043127.plt,0,135,2
39.966193,116.395869,128.0,39815.1891087963,2009-01-02 04:32:19,20090102043127.plt,0,135,2
39.966206,116.395802,128.0,39815.1891435185,2009-01-02 04:32:22,20090102043127.plt,0,135,2
39.966227,116.395735,128.0,39815.1892013889,2009-01-02 04:32:27,20090102043127.plt,0,135,2
39.966269,116.395612,128.0,39815.189212963,2009-01-02 04:32:28,20090102043127.plt,0,135,2
39.966274,116.395558,129.0,39815.1892708333,2009-01-02 04:32:33,20090102043127.plt,0,135,2
39.966288,116.395504,129.0,39815.1893287037,2009-01-02 04:32:38,20090102043127.plt,0,135,2
39.966282,116.395482,129.0,39815.1893865741,2009-01-02 04:32:43,20090102043127.plt,0,135,2
39.966251,116.395487,129.0,39815.1894444444,2009-01-02 04:32:48,20090102043127.plt,0,135,2
39.966247,116.395472,129.0,39815.1895023148,2009-01-02 04:32:53,20090102043127.plt,0,135,2
39.966247,116.395472,129.0,39815.189537037,2009-01-02 04:32:56,20090102043127.plt,0,135,2
39.96624,116.39547,129.0,39815.1895601852,2009-01-02 04:32:58,20090102043127.plt,0,135,2
39.966244,116.395489,128.0,39815.1896180556,2009-01-02 04:33:03,20090102043127.plt,0,135,2
39.966224,116.395506,126.0,39815.1896759259,2009-01-02 04:33:08,20090102043127.plt,0,135,2
39.966224,116.395522,124.0,39815.1897337963,2009-01-02 04:33:13,20090102043127.plt,0,135,2
39.966224,116.395522,124.0,39815.1897685185,2009-01-02 04:33:16,20090102043127.plt,0,135,2
39.966216,116.395528,123.0,39815.1897916667,2009-01-02 04:33:18,20090102043127.plt,0,135,2
39.966189,116.395529,124.0,39815.189849537,2009-01-02 04:33:23,20090102043127.plt,0,135,2
39.966162,116.395543,124.0,39815.1899074074,2009-01-02 04:33:28,20090102043127.plt,0,135,2
39.96615,116.395513,125.0,39815.1899652778,2009-01-02 04:33:33,20090102043127.plt,0,135,2
39.966136,116.395486,123.0,39815.1900231481,2009-01-02 04:33:38,20090102043127.plt,0,135,2
39.966136,116.395486,123.0,39815.1900578704,2009-01-02 04:33:41,20090102043127.plt,0,135,2
39.966132,116.395478,122.0,39815.1900810185,2009-01-02 04:33:43,20090102043127.plt,0,135,2
39.966149,116.395473,123.0,39815.1901388889,2009-01-02 04:33:48,20090102043127.plt,0,135,2
39.966192,116.395498,124.0,39815.1901736111,2009-01-02 04:33:51,20090102043127.plt,0,135,2
39.966229,116.395528,125.0,39815.1902314815,2009-01-02 04:33:56,20090102043127.plt,0,135,2
39.966239,116.395542,126.0,39815.1902893518,2009-01-02 04:34:01,20090102043127.plt,0,135,2
39.966242,116.395544,126.0,39815.1903472222,2009-01-02 04:34:06,20090102043127.plt,0,135,2
39.96624,116.395544,126.0,39815.1904050926,2009-01-02 04:34:11,20090102043127.plt,0,135,2
39.96624,116.395544,126.0,39815.1904398148,2009-01-02 04:34:14,20090102043127.plt,0,135,2
39.966237,116.395541,126.0,39815.190462963,2009-01-02 04:34:16,20090102043127.plt,0,135,2
39.96623,116.395526,126.0,39815.1905208333,2009-01-02 04:34:21,20090102043127.plt,0,135,2
39.966235,116.395517,130.0,39815.1905787037,2009-01-02 04:34:26,20090102043127.plt,0,135,2
39.966257,116.395532,133.0,39815.1906365741,2009-01-02 04:34:31,20090102043127.plt,0,135,2
39.966288,116.395482,133.0,39815.1906944444,2009-01-02 04:34:36,20090102043127.plt,0,135,2
39.966292,116.395449,133.0,39815.1907523148,2009-01-02 04:34:41,20090102043127.plt,0,135,2
39.966322,116.395397,131.0,39815.1908101852,2009-01-02 04:34:46,20090102043127.plt,0,135,2
39.966352,116.395366,124.0,39815.1908680556,2009-01-02 04:34:51,20090102043127.plt,0,135,2
39.966385,116.395344,125.0,39815.1909259259,2009-01-02 04:34:56,20090102043127.plt,0,135,2
39.966393,116.395298,122.0,39815.1909837963,2009-01-02 04:35:01,20090102043127.plt,0,135,2
39.966393,116.395298,122.0,39815.1910185185,2009-01-02 04:35:04,20090102043127.plt,0,135,2
39.966397,116.395296,121.0,39815.1910416667,2009-01-02 04:35:06,20090102043127.plt,0,135,2
39.966387,116.395334,121.0,39815.191099537,2009-01-02 04:35:11,20090102043127.plt,0,135,2
39.966364,116.39535,122.0,39815.1911574074,2009-01-02 04:35:16,20090102043127.plt,0,135,2
39.966364,116.39535,122.0,39815.1911921296,2009-01-02 04:35:19,20090102043127.plt,0,135,2
39.966361,116.395349,122.0,39815.1912152778,2009-01-02 04:35:21,20090102043127.plt,0,135,2
39.966343,116.395367,123.0,39815.1912731482,2009-01-02 04:35:26,20090102043127.plt,0,135,2
39.966327,116.395422,126.0,39815.1913310185,2009-01-02 04:35:31,20090102043127.plt,0,135,2
39.966312,116.395435,128.0,39815.1913888889,2009-01-02 04:35:36,20090102043127.plt,0,135,2
39.966293,116.395448,128.0,39815.1914467593,2009-01-02 04:35:41,20090102043127.plt,0,135,2
39.966246,116.395452,130.0,39815.1915046296,2009-01-02 04:35:46,20090102043127.plt,0,135,2
39.966199,116.395484,132.0,39815.1915625,2009-01-02 04:35:51,20090102043127.plt,0,135,2
39.966193,116.395501,130.0,39815.1916203704,2009-01-02 04:35:56,20090102043127.plt,0,135,2
39.966182,116.395512,130.0,39815.1916782407,2009-01-02 04:36:01,20090102043127.plt,0,135,2
39.966182,116.395512,130.0,39815.191712963,2009-01-02 04:36:04,20090102043127.plt,0,135,2
39.966176,116.395506,128.0,39815.1917361111,2009-01-02 04:36:06,20090102043127.plt,0,135,2
39.966137,116.395529,125.0,39815.1917939815,2009-01-02 04:36:11,20090102043127.plt,0,135,2
39.966262,116.395667,158.0,39815.1951388889,2009-01-02 04:41:00,20090102043127.plt,0,135,2
39.966243,116.395645,157.0,39815.1951967593,2009-01-02 04:41:05,20090102043127.plt,0,135,2
26.391234,111.62029,492.0,39840.1250462963,2009-01-27 03:00:04,20090127030004.plt,0,135,3
26.391287,111.620266,492.0,39840.1250694444,2009-01-27 03:00:06,20090127030004.plt,0,135,3
26.391308,111.620229,492.0,39840.1251273148,2009-01-27 03:00:11,20090127030004.plt,0,135,3
26.391354,111.62024,492.0,39840.1251736111,2009-01-27 03:00:15,20090127030004.plt,0,135,3
26.391406,111.620251,492.0,39840.1252199074,2009-01-27 03:00:19,20090127030004.plt,0,135,3
26.391334,111.620003,415.0,39840.1252546296,2009-01-27 03:00:22,20090127030004.plt,0,135,3
26.391343,111.619959,394.0,39840.1252777778,2009-01-27 03:00:24,20090127030004.plt,0,135,3
26.391384,111.619959,383.0,39840.1253125,2009-01-27 03:00:27,20090127030004.plt,0,135,3
26.391427,111.619979,369.0,39840.1253472222,2009-01-27 03:00:30,20090127030004.plt,0,135,3
26.391471,111.620018,357.0,39840.1253703704,2009-01-27 03:00:32,20090127030004.plt,0,135,3
26.391507,111.620039,349.0,39840.1253935185,2009-01-27 03:00:34,20090127030004.plt,0,135,3
26.39155,111.620064,338.0,39840.1254166667,2009-01-27 03:00:36,20090127030004.plt,0,135,3
26.391601,111.6201,323.0,39840.1254398148,2009-01-27 03:00:38,20090127030004.plt,0,135,3
26.391645,111.620135,315.0,39840.125462963,2009-01-27 03:00:40,20090127030004.plt,0,135,3
26.391713,111.620184,296.0,39840.1254976852,2009-01-27 03:00:43,20090127030004.plt,0,135,3
26.391763,111.620201,295.0,39840.1255439815,2009-01-27 03:00:47,20090127030004.plt,0,135,3
26.391817,111.620223,292.0,39840.1255902778,2009-01-27 03:00:51,20090127030004.plt,0,135,3
26.391869,111.620226,284.0,39840.1256365741,2009-01-27 03:00:55,20090127030004.plt,0,135,3
26.391917,111.62024,284.0,39840.1256828704,2009-01-27 03:00:59,20090127030004.plt,0,135,3
26.391958,111.620243,277.0,39840.1257175926,2009-01-27 03:01:02,20090127030004.plt,0,135,3
26.392002,111.620261,284.0,39840.1257638889,2009-01-27 03:01:06,20090127030004.plt,0,135,3
26.392043,111.620266,284.0,39840.1258217593,2009-01-27 03:01:11,20090127030004.plt,0,135,3
26.392095,111.620287,289.0,39840.1258796296,2009-01-27 03:01:16,20090127030004.plt,0,135,3
26.392144,111.620302,289.0,39840.1259259259,2009-01-27 03:01:20,20090127030004.plt,0,135,3
26.392193,111.620314,290.0,39840.1259722222,2009-01-27 03:01:24,20090127030004.plt,0,135,3
26.392238,111.620324,297.0,39840.1260300926,2009-01-27 03:01:29,20090127030004.plt,0,135,3
26.392278,111.620357,295.0,39840.1260763889,2009-01-27 03:01:33,20090127030004.plt,0,135,3
26.392322,111.62035,290.0,39840.1261226852,2009-01-27 03:01:37,20090127030004.plt,0,135,3
26.392372,111.62034,287.0,39840.1261805556,2009-01-27 03:01:42,20090127030004.plt,0,135,3
26.39242,111.620346,290.0,39840.1262384259,2009-01-27 03:01:47,20090127030004.plt,0,135,3
26.39247,111.620349,291.0,39840.1262962963,2009-01-27 03:01:52,20090127030004.plt,0,135,3
26.392514,111.620364,296.0,39840.1263541667,2009-01-27 03:01:57,20090127030004.plt,0,135,3
26.392567,111.620376,299.0,39840.126412037,2009-01-27 03:02:02,20090127030004.plt,0,135,3
26.392623,111.620395,303.0,39840.1264699074,2009-01-27 03:02:07,20090127030004.plt,0,135,3
26.392667,111.62042,301.0,39840.1265277778,2009-01-27 03:02:12,20090127030004.plt,0,135,3
26.392711,111.620444,303.0,39840.1265856481,2009-01-27 03:02:17,20090127030004.plt,0,135,3
26.392746,111.620479,304.0,39840.1266435185,2009-01-27 03:02:22,20090127030004.plt,0,135,3
26.392793,111.620512,308.0,39840.1267013889,2009-01-27 03:02:27,20090127030004.plt,0,135,3
26.392832,111.620536,309.0,39840.1267592593,2009-01-27 03:02:32,20090127030004.plt,0,135,3
26.392881,111.620559,308.0,39840.1268171296,2009-01-27 03:02:37,20090127030004.plt,0,135,3
26.392932,111.620576,308.0,39840.126875,2009-01-27 03:02:42,20090127030004.plt,0,135,3
26.392975,111.620594,310.0,39840.1269328704,2009-01-27 03:02:47,20090127030004.plt,0,135,3
26.393011,111.620626,310.0,39840.1269907407,2009-01-27 03:02:52,20090127030004.plt,0,135,3
26.393041,111.62066,307.0,39840.1270486111,2009-01-27 03:02:57,20090127030004.plt,0,135,3
26.393081,111.620672,306.0,39840.1271064815,2009-01-27 03:03:02,20090127030004.plt,0,135,3
26.393123,111.620694,303.0,39840.1271643518,2009-01-27 03:03:07,20090127030004.plt,0,135,3
26.393172,111.620712,301.0,39840.1272222222,2009-01-27 03:03:12,20090127030004.plt,0,135,3
26.393219,111.620729,300.0,39840.1272685185,2009-01-27 03:03:16,20090127030004.plt,0,135,3
26.393267,111.620746,304.0,39840.1273148148,2009-01-27 03:03:20,20090127030004.plt,0,135,3
26.393309,111.620767,306.0,39840.1273611111,2009-01-27 03:03:24,20090127030004.plt,0,135,3
26.393354,111.620791,308.0,39840.1274189815,2009-01-27 03:03:29,20090127030004.plt,0,135,3
26.393387,111.62082,308.0,39840.1274768518,2009-01-27 03:03:34,20090127030004.plt,0,135,3
26.393418,111.620852,308.0,39840.1275347222,2009-01-27 03:03:39,20090127030004.plt,0,135,3
26.393447,111.620882,308.0,39840.1275925926,2009-01-27 03:03:44,20090127030004.plt,0,135,3
26.393495,111.620913,307.0,39840.127650463,2009-01-27 03:03:49,20090127030004.plt,0,135,3
26.393546,111.620934,306.0,39840.1277083333,2009-01-27 03:03:54,20090127030004.plt,0,135,3
26.393589,111.620952,308.0,39840.1277546296,2009-01-27 03:03:58,20090127030004.plt,0,135,3
26.393629,111.620981,307.0,39840.1278125,2009-01-27 03:04:03,20090127030004.plt,0,135,3
26.393674,111.621006,307.0,39840.1278587963,2009-01-27 03:04:07,20090127030004.plt,0,135,3
26.393723,111.621032,310.0,39840.1279166667,2009-01-27 03:04:12,20090127030004.plt,0,135,3
26.393769,111.621057,315.0,39840.127974537,2009-01-27 03:04:17,20090127030004.plt,0,135,3
26.393813,111.621072,318.0,39840.1280208333,2009-01-27 03:04:21,20090127030004.plt,0,135,3
26.393864,111.621105,321.0,39840.1280787037,2009-01-27 03:04:26,20090127030004.plt,0,135,3
26.393888,111.621121,320.0,39840.1281365741,2009-01-27 03:04:31,20090127030004.plt,0,135,3
26.393936,111.62114,321.0,39840.1281944444,2009-01-27 03:04:36,20090127030004.plt,0,135,3
26.393983,111.621162,323.0,39840.1282407407,2009-01-27 03:04:40,20090127030004.plt,0,135,3
26.394016,111.621189,323.0,39840.1282986111,2009-01-27 03:04:45,20090127030004.plt,0,135,3
26.393025,111.621326,364.0,39840.1283912037,2009-01-27 03:04:53,20090127030004.plt,0,135,3
26.394109,111.621119,345.0,39840.1284143519,2009-01-27 03:04:55,20090127030004.plt,0,135,3
26.394093,111.621192,315.0,39840.1284606481,2009-01-27 03:04:59,20090127030004.plt,0,135,3
26.394101,111.621254,298.0,39840.1284722222,2009-01-27 03:05:00,20090127030004.plt,0,135,3
26.394108,111.6213,285.0,39840.1284953704,2009-01-27 03:05:02,20090127030004.plt,0,135,3
26.394131,111.621287,304.0,39840.1285532407,2009-01-27 03:05:07,20090127030004.plt,0,135,3
26.394167,111.621319,310.0,39840.128599537,2009-01-27 03:05:11,20090127030004.plt,0,135,3
26.394213,111.621315,311.0,39840.1286574074,2009-01-27 03:05:16,20090127030004.plt,0,135,3
26.394253,111.621333,308.0,39840.1287152778,2009-01-27 03:05:21,20090127030004.plt,0,135,3
26.394283,111.621333,308.0,39840.1287731482,2009-01-27 03:05:26,20090127030004.plt,0,135,3
26.394334,111.621323,308.0,39840.1288310185,2009-01-27 03:05:31,20090127030004.plt,0,135,3
26.394387,111.621333,304.0,39840.1288888889,2009-01-27 03:05:36,20090127030004.plt,0,135,3
26.394428,111.621358,303.0,39840.1289351852,2009-01-27 03:05:40,20090127030004.plt,0,135,3
26.394478,111.621351,304.0,39840.1289583333,2009-01-27 03:05:42,20090127030004.plt,0,135,3
26.394529,111.621346,304.0,39840.1289699074,2009-01-27 03:05:43,20090127030004.plt,0,135,3
26.394564,111.621378,300.0,39840.1290277778,2009-01-27 03:05:48,20090127030004.plt,0,135,3
26.394585,111.621427,297.0,39840.1290740741,2009-01-27 03:05:52,20090127030004.plt,0,135,3
26.394606,111.621471,294.0,39840.1291203704,2009-01-27 03:05:56,20090127030004.plt,0,135,3
26.394627,111.621511,289.0,39840.1291782407,2009-01-27 03:06:01,20090127030004.plt,0,135,3
26.394676,111.621501,289.0,39840.129224537,2009-01-27 03:06:05,20090127030004.plt,0,135,3
26.394727,111.621474,292.0,39840.1292708333,2009-01-27 03:06:09,20090127030004.plt,0,135,3
26.394781,111.621468,292.0,39840.1293171296,2009-01-27 03:06:13,20090127030004.plt,0,135,3
26.394834,111.621486,291.0,39840.1293634259,2009-01-27 03:06:17,20090127030004.plt,0,135,3
26.394868,111.621522,295.0,39840.1294097222,2009-01-27 03:06:21,20090127030004.plt,0,135,3
26.394897,111.621557,303.0,39840.1294560185,2009-01-27 03:06:25,20090127030004.plt,0,135,3
26.394909,111.621605,309.0,39840.1294907407,2009-01-27 03:06:28,20090127030004.plt,0,135,3
26.394946,111.621637,314.0,39840.1295486111,2009-01-27 03:06:33,20090127030004.plt,0,135,3
26.394991,111.621674,322.0,39840.1295949074,2009-01-27 03:06:37,20090127030004.plt,0,135,3
26.395037,111.621668,325.0,39840.1296180556,2009-01-27 03:06:39,20090127030004.plt,0,135,3
26.395079,111.621694,326.0,39840.1296759259,2009-01-27 03:06:44,20090127030004.plt,0,135,3
26.395123,111.621697,331.0,39840.1297106481,2009-01-27 03:06:47,20090127030004.plt,0,135,3
26.395171,111.621715,332.0,39840.1297569444,2009-01-27 03:06:51,20090127030004.plt,0,135,3
26.395204,111.621757,335.0,39840.1298032407,2009-01-27 03:06:55,20090127030004.plt,0,135,3
26.395259,111.621782,335.0,39840.129837963,2009-01-27 03:06:58,20090127030004.plt,0,135,3
26.395314,111.621787,334.0,39840.1298842593,2009-01-27 03:07:02,20090127030004.plt,0,135,3
26.395359,111.621794,333.0,39840.1299305556,2009-01-27 03:07:06,20090127030004.plt,0,135,3
26.395377,111.621805,327.0,39840.1299884259,2009-01-27 03:07:11,20090127030004.plt,0,135,3
26.395413,111.621814,327.0,39840.1300462963,2009-01-27 03:07:16,20090127030004.plt,0,135,3
26.395468,111.621818,324.0,39840.1301041667,2009-01-27 03:07:21,20090127030004.plt,0,135,3
26.39551,111.62182,330.0,39840.130162037,2009-01-27 03:07:26,20090127030004.plt,0,135,3
26.395567,111.621821,329.0,39840.1302083333,2009-01-27 03:07:30,20090127030004.plt,0,135,3
26.395614,111.621822,326.0,39840.1302662037,2009-01-27 03:07:35,20090127030004.plt,0,135,3
26.395657,111.621815,322.0,39840.1303240741,2009-01-27 03:07:40,20090127030004.plt,0,135,3
26.39569,111.621835,313.0,39840.1303587963,2009-01-27 03:07:43,20090127030004.plt,0,135,3
26.395734,111.621854,311.0,39840.1304050926,2009-01-27 03:07:47,20090127030004.plt,0,135,3
26.395791,111.621864,305.0,39840.130462963,2009-01-27 03:07:52,20090127030004.plt,0,135,3
26.395845,111.621883,310.0,39840.1305208333,2009-01-27 03:07:57,20090127030004.plt,0,135,3
26.395894,111.621881,306.0,39840.1305555556,2009-01-27 03:08:00,20090127030004.plt,0,135,3
26.395932,111.621901,300.0,39840.1306018519,2009-01-27 03:08:04,20090127030004.plt,0,135,3
26.395988,111.621916,299.0,39840.1306597222,2009-01-27 03:08:09,20090127030004.plt,0,135,3
26.396036,111.621923,298.0,39840.1307175926,2009-01-27 03:08:14,20090127030004.plt,0,135,3
26.39609,111.621954,298.0,39840.1307638889,2009-01-27 03:08:18,20090127030004.plt,0,135,3
26.396132,111.621985,302.0,39840.1308217593,2009-01-27 03:08:23,20090127030004.plt,0,135,3
26.396177,111.622018,305.0,39840.1308796296,2009-01-27 03:08:28,20090127030004.plt,0,135,3
26.396209,111.622035,307.0,39840.1309375,2009-01-27 03:08:33,20090127030004.plt,0,135,3
26.396257,111.622034,303.0,39840.1309953704,2009-01-27 03:08:38,20090127030004.plt,0,135,3
26.396308,111.622044,304.0,39840.1310532407,2009-01-27 03:08:43,20090127030004.plt,0,135,3
26.396358,111.622038,303.0,39840.1311111111,2009-01-27 03:08:48,20090127030004.plt,0,135,3
26.396395,111.622017,298.0,39840.1311689815,2009-01-27 03:08:53,20090127030004.plt,0,135,3
26.396445,111.622017,306.0,39840.1312268519,2009-01-27 03:08:58,20090127030004.plt,0,135,3
26.3965,111.622025,311.0,39840.1312731481,2009-01-27 03:09:02,20090127030004.plt,0,135,3
26.396554,111.622034,314.0,39840.1313310185,2009-01-27 03:09:07,20090127030004.plt,0,135,3
26.396607,111.622027,314.0,39840.1313773148,2009-01-27 03:09:11,20090127030004.plt,0,135,3
26.396648,111.622022,321.0,39840.131412037,2009-01-27 03:09:14,20090127030004.plt,0,135,3
26.396702,111.622026,321.0,39840.1314699074,2009-01-27 03:09:19,20090127030004.plt,0,135,3
26.396751,111.622039,326.0,39840.1315277778,2009-01-27 03:09:24,20090127030004.plt,0,135,3
26.396792,111.622027,318.0,39840.1315740741,2009-01-27 03:09:28,20090127030004.plt,0,135,3
26.396839,111.62202,313.0,39840.1316203704,2009-01-27 03:09:32,20090127030004.plt,0,135,3
26.396889,111.622029,310.0,39840.1316666667,2009-01-27 03:09:36,20090127030004.plt,0,135,3
26.396931,111.622068,307.0,39840.131724537,2009-01-27 03:09:41,20090127030004.plt,0,135,3
26.396934,111.622089,305.0,39840.1317824074,2009-01-27 03:09:46,20090127030004.plt,0,135,3
26.396945,111.62209,307.0,39840.1318402778,2009-01-27 03:09:51,20090127030004.plt,0,135,3
26.396967,111.622134,305.0,39840.1318865741,2009-01-27 03:09:55,20090127030004.plt,0,135,3
26.397008,111.622173,303.0,39840.1319444444,2009-01-27 03:10:00,20090127030004.plt,0,135,3
26.397048,111.622191,312.0,39840.1320023148,2009-01-27 03:10:05,20090127030004.plt,0,135,3
26.397077,111.622176,315.0,39840.1320601852,2009-01-27 03:10:10,20090127030004.plt,0,135,3
26.397118,111.622171,313.0,39840.1321180556,2009-01-27 03:10:15,20090127030004.plt,0,135,3
26.397161,111.622182,309.0,39840.1321759259,2009-01-27 03:10:20,20090127030004.plt,0,135,3
26.397211,111.622184,310.0,39840.1322222222,2009-01-27 03:10:24,20090127030004.plt,0,135,3
26.397256,111.622185,309.0,39840.1322800926,2009-01-27 03:10:29,20090127030004.plt,0,135,3
26.397305,111.622197,312.0,39840.132337963,2009-01-27 03:10:34,20090127030004.plt,0,135,3
26.397307,111.622214,317.0,39840.1323958333,2009-01-27 03:10:39,20090127030004.plt,0,135,3
26.39732,111.622195,318.0,39840.1324537037,2009-01-27 03:10:44,20090127030004.plt,0,135,3
26.397311,111.622186,317.0,39840.1325115741,2009-01-27 03:10:49,20090127030004.plt,0,135,3
26.397311,111.622186,317.0,39840.1325462963,2009-01-27 03:10:52,20090127030004.plt,0,135,3
26.397304,111.622183,317.0,39840.1325694444,2009-01-27 03:10:54,20090127030004.plt,0,135,3
26.397299,111.622148,317.0,39840.1326273148,2009-01-27 03:10:59,20090127030004.plt,0,135,3
26.397304,111.622167,318.0,39840.1326851852,2009-01-27 03:11:04,20090127030004.plt,0,135,3
26.397307,111.622144,321.0,39840.1327430556,2009-01-27 03:11:09,20090127030004.plt,0,135,3
26.397306,111.622152,321.0,39840.1328009259,2009-01-27 03:11:14,20090127030004.plt,0,135,3
26.397309,111.622147,321.0,39840.1328587963,2009-01-27 03:11:19,20090127030004.plt,0,135,3
26.397309,111.622147,321.0,39840.1328935185,2009-01-27 03:11:22,20090127030004.plt,0,135,3
26.397312,111.622149,321.0,39840.1329166667,2009-01-27 03:11:24,20090127030004.plt,0,135,3
26.397313,111.622158,321.0,39840.132974537,2009-01-27 03:11:29,20090127030004.plt,0,135,3
26.397309,111.622165,320.0,39840.1330324074,2009-01-27 03:11:34,20090127030004.plt,0,135,3
26.397307,111.622168,320.0,39840.1330902778,2009-01-27 03:11:39,20090127030004.plt,0,135,3
26.397305,111.622168,319.0,39840.1331481481,2009-01-27 03:11:44,20090127030004.plt,0,135,3
26.397309,111.622169,319.0,39840.1332060185,2009-01-27 03:11:49,20090127030004.plt,0,135,3
26.39731,111.622168,319.0,39840.1332638889,2009-01-27 03:11:54,20090127030004.plt,0,135,3
26.39731,111.622168,319.0,39840.1332986111,2009-01-27 03:11:57,20090127030004.plt,0,135,3
26.397307,111.62217,318.0,39840.1333217593,2009-01-27 03:11:59,20090127030004.plt,0,135,3
26.397295,111.622185,318.0,39840.1333796296,2009-01-27 03:12:04,20090127030004.plt,0,135,3
26.397295,111.622185,318.0,39840.1334143518,2009-01-27 03:12:07,20090127030004.plt,0,135,3
26.397292,111.62218,318.0,39840.1334375,2009-01-27 03:12:09,20090127030004.plt,0,135,3
26.397357,111.622186,317.0,39840.1334606481,2009-01-27 03:12:11,20090127030004.plt,0,135,3
26.397443,111.622173,317.0,39840.1334837963,2009-01-27 03:12:13,20090127030004.plt,0,135,3
26.397493,111.622171,316.0,39840.1334953704,2009-01-27 03:12:14,20090127030004.plt,0,135,3
26.397583,111.622151,315.0,39840.1335185185,2009-01-27 03:12:16,20090127030004.plt,0,135,3
26.397651,111.622166,312.0,39840.1335300926,2009-01-27 03:12:17,20090127030004.plt,0,135,3
26.397703,111.622147,311.0,39840.1335416667,2009-01-27 03:12:18,20090127030004.plt,0,135,3
26.397758,111.622129,308.0,39840.1335532407,2009-01-27 03:12:19,20090127030004.plt,0,135,3
26.397825,111.622112,304.0,39840.1335648148,2009-01-27 03:12:20,20090127030004.plt,0,135,3
26.397888,111.622095,301.0,39840.1335763889,2009-01-27 03:12:21,20090127030004.plt,0,135,3
26.39795,111.622081,298.0,39840.133587963,2009-01-27 03:12:22,20090127030004.plt,0,135,3
26.398021,111.622073,295.0,39840.133599537,2009-01-27 03:12:23,20090127030004.plt,0,135,3
26.398098,111.622063,293.0,39840.1336111111,2009-01-27 03:12:24,20090127030004.plt,0,135,3
26.398176,111.622049,291.0,39840.1336226852,2009-01-27 03:12:25,20090127030004.plt,0,135,3
26.398259,111.622032,289.0,39840.1336342593,2009-01-27 03:12:26,20090127030004.plt,0,135,3
26.398343,111.62202,288.0,39840.1336458333,2009-01-27 03:12:27,20090127030004.plt,0,135,3
26.398426,111.621998,287.0,39840.1336574074,2009-01-27 03:12:28,20090127030004.plt,0,135,3
26.398522,111.621966,286.0,39840.1336689815,2009-01-27 03:12:29,20090127030004.plt,0,135,3
26.398611,111.621936,285.0,39840.1336805556,2009-01-27 03:12:30,20090127030004.plt,0,135,3
26.398704,111.621917,284.0,39840.1336921296,2009-01-27 03:12:31,20090127030004.plt,0,135,3
26.398802,111.621893,283.0,39840.1337037037,2009-01-27 03:12:32,20090127030004.plt,0,135,3
26.398907,111.621873,283.0,39840.1337152778,2009-01-27 03:12:33,20090127030004.plt,0,135,3
26.398981,111.621824,281.0,39840.1337268518,2009-01-27 03:12:34,20090127030004.plt,0,135,3
26.39913,111.621839,283.0,39840.1337384259,2009-01-27 03:12:35,20090127030004.plt,0,135,3
26.399288,111.621852,280.0,39840.13375,2009-01-27 03:12:36,20090127030004.plt,0,135,3
26.399479,111.621901,277.0,39840.1337615741,2009-01-27 03:12:37,20090127030004.plt,0,135,3
26.399621,111.621911,277.0,39840.1337731481,2009-01-27 03:12:38,20090127030004.plt,0,135,3
26.399746,111.621909,276.0,39840.1337847222,2009-01-27 03:12:39,20090127030004.plt,0,135,3
26.399872,111.621912,276.0,39840.1337962963,2009-01-27 03:12:40,20090127030004.plt,0,135,3
26.400011,111.621911,277.0,39840.1338078704,2009-01-27 03:12:41,20090127030004.plt,0,135,3
26.400126,111.621894,276.0,39840.1338194444,2009-01-27 03:12:42,20090127030004.plt,0,135,3
26.400252,111.621886,275.0,39840.1338310185,2009-01-27 03:12:43,20090127030004.plt,0,135,3
26.400374,111.621872,274.0,39840.1338425926,2009-01-27 03:12:44,20090127030004.plt,0,135,3
26.400482,111.621847,273.0,39840.1338541667,2009-01-27 03:12:45,20090127030004.plt,0,135,3
26.400594,111.621827,272.0,39840.1338657407,2009-01-27 03:12:46,20090127030004.plt,0,135,3
26.400704,111.621808,271.0,39840.1338773148,2009-01-27 03:12:47,20090127030004.plt,0,135,3
